0	768
0	133
0	623
0	840
1	100
1	919
2	672
2	823
2	923
2	559
2	14
2	560
3	25
3	278
3	783
3	731
3	917
3	29
3	501
4	267
4	425
4	967
4	864
4	478
4	147
4	273
4	554
4	2
4	270
4	343
4	129
5	997
5	619
5	625
5	921
5	92
5	102
6	178
6	913
6	824
7	56
7	176
7	839
7	653
7	25
7	414
7	229
7	115
7	69
8	996
8	649
8	981
10	22
10	827
10	519
10	248
10	502
10	632
10	747
11	143
11	293
11	474
11	472
12	789
13	650
13	889
13	949
13	958
13	843
13	41
13	776
13	598
14	784
14	981
14	409
14	360
14	611
14	685
14	585
14	770
14	854
15	675
15	762
15	426
15	747
15	460
15	864
15	226
15	814
15	868
15	228
15	355
15	113
16	986
16	555
16	722
17	797
17	643
18	950
18	749
18	496
18	713
18	781
18	592
18	196
19	84
19	838
19	277
20	817
20	239
20	552
20	332
21	672
21	917
21	716
22	651
22	384
22	650
22	434
22	311
22	282
22	209
22	269
23	825
23	789
23	830
23	328
23	931
24	537
24	774
24	407
24	215
24	728
25	391
25	831
25	743
25	279
25	565
25	147
25	253
26	216
26	494
27	765
27	223
27	447
27	558
27	168
27	990
29	500
29	217
29	327
29	241
29	313
29	978
29	253
30	546
30	209
30	645
31	40
31	616
31	291
32	26
32	188
32	862
32	663
32	113
33	198
33	895
33	685
33	66
33	24
33	453
33	964
34	425
34	440
34	367
34	709
34	656
34	152
34	872
34	356
34	699
35	88
35	769
35	983
35	296
35	907
35	169
35	418
36	325
36	821
37	446
37	565
37	308
37	559
37	498
37	763
37	21
37	884
37	242
37	287
37	507
38	203
38	834
39	46
39	611
39	176
39	565
39	714
39	571
39	958
39	576
39	706
40	898
40	521
40	451
40	781
40	953
40	92
40	626
41	756
41	887
41	39
41	712
41	631
41	477
41	101
41	367
41	476
42	59
42	541
42	539
42	288
42	537
42	547
42	219
42	183
43	443
43	245
43	691
43	52
43	466
43	566
43	580
44	79
45	901
45	451
45	379
45	87
46	849
46	105
46	712
46	57
46	956
46	266
46	195
46	858
46	154
46	872
46	193
47	933
47	316
47	545
47	344
47	771
48	195
48	907
48	42
48	430
48	462
48	825
48	534
48	958
48	619
48	314
48	498
48	611
48	529
49	154
49	811
49	863
50	428
50	698
50	337
50	872
50	820
51	880
51	304
51	832
52	352
52	160
53	187
53	837
53	264
54	733
54	660
54	727
54	875
54	934
54	569
55	981
55	746
55	199
55	320
55	568
55	891
55	368
55	448
56	361
56	894
57	116
57	673
57	148
59	147
59	591
59	854
59	231
59	105
59	308
60	500
60	653
60	442
60	0
61	549
61	281
61	202
61	789
61	937
61	902
62	230
62	47
62	933
62	516
62	364
63	432
63	123
63	618
63	485
63	354
63	141
64	63
64	469
64	244
65	834
65	280
66	982
66	836
66	371
67	713
67	77
67	282
67	87
67	913
67	359
67	307
67	585
67	821
67	259
67	112
67	884
67	212
68	932
68	815
68	781
68	337
68	940
68	230
68	669
69	345
69	254
69	753
69	745
69	189
69	342
69	425
71	314
71	706
71	231
71	155
71	460
71	264
71	587
72	730
72	888
72	433
72	182
74	897
74	68
74	94
75	867
75	709
75	782
75	95
76	481
76	686
76	41
76	90
76	323
77	895
77	941
77	37
77	699
77	373
77	119
77	248
78	227
78	23
79	597
80	621
80	280
80	527
80	961
81	846
81	140
81	865
81	257
81	801
81	372
81	339
81	607
82	64
82	221
82	385
82	193
82	486
82	904
83	646
83	63
83	939
83	70
83	155
83	678
83	209
83	431
83	716
84	346
84	553
84	677
85	159
85	377
85	639
85	251
85	506
85	722
85	876
85	884
86	964
86	716
86	858
86	200
86	484
86	986
86	550
86	609
86	274
86	848
86	825
86	728
86	831
86	654
87	74
87	789
87	915
88	81
88	69
88	387
88	328
88	169
88	431
88	105
88	801
88	311
88	71
89	638
89	238
89	13
90	488
90	823
90	409
90	375
90	936
90	198
92	677
92	309
92	49
93	110
93	484
93	274
93	852
93	166
93	971
94	163
94	653
94	965
94	790
95	592
95	210
95	110
95	585
95	649
96	505
96	371
96	275
96	336
96	21
96	67
96	381
97	89
97	180
97	855
97	604
98	77
98	270
98	541
98	125
98	780
98	492
98	984
98	477
98	229
98	528
98	747
98	718
98	629
98	445
99	78
99	10
99	112
99	331
99	273
99	445
99	916
99	814
99	183
99	185
99	147
99	339
100	464
100	885
101	179
101	288
101	944
101	480
101	575
101	589
101	18
101	688
101	215
101	956
102	719
102	897
102	935
102	304
103	410
103	7
103	295
103	387
103	274
103	848
104	8
104	939
104	797
104	477
104	323
104	354
104	980
105	996
105	522
105	341
106	865
106	69
106	773
106	831
106	903
106	492
106	367
106	985
106	495
106	210
107	652
107	24
107	373
107	887
107	340
107	13
108	774
108	683
108	13
108	419
108	799
108	522
108	448
108	734
109	339
109	199
109	247
109	165
109	501
109	506
109	880
109	836
110	776
110	362
110	506
110	479
110	4
111	314
111	189
111	876
111	529
111	41
111	650
111	475
111	774
111	712
111	362
111	991
111	234
112	71
112	98
112	234
112	63
112	274
113	946
113	231
113	85
113	189
113	446
113	829
113	105
113	934
114	83
114	522
114	101
114	839
114	631
114	688
114	142
114	686
115	905
115	198
115	550
115	650
115	603
115	518
116	74
116	648
116	820
116	281
116	757
116	647
116	732
117	239
117	209
117	482
117	673
117	297
118	752
119	998
119	829
119	869
119	131
119	188
119	146
120	427
121	658
121	632
121	63
121	140
121	684
122	193
122	28
123	413
123	728
123	412
123	83
123	536
123	234
123	829
123	129
124	174
124	657
124	989
124	75
124	453
124	260
124	713
124	208
124	25
125	804
125	482
126	888
126	49
126	570
126	312
127	811
128	122
128	268
128	100
129	841
129	801
129	306
129	560
130	708
131	386
131	495
131	41
131	266
132	806
133	251
134	261
134	967
134	278
134	509
134	63
134	366
135	192
135	640
136	833
136	262
136	777
136	900
137	264
137	651
137	107
137	329
137	591
137	111
138	729
138	10
138	365
138	262
138	423
139	627
139	572
139	891
139	72
139	601
139	605
139	625
139	575
140	936
140	964
140	578
140	161
140	351
141	271
141	220
141	901
141	49
141	94
142	659
142	996
142	421
142	189
142	686
142	755
142	306
142	537
143	482
143	559
143	916
143	288
143	146
144	488
144	815
144	189
144	678
144	749
144	233
144	109
144	876
144	137
144	457
145	330
145	268
145	933
145	133
145	766
146	323
146	729
146	895
146	734
146	206
146	652
146	705
147	762
147	275
147	658
147	813
147	802
147	125
147	417
148	687
148	866
148	594
148	346
148	832
148	141
149	692
149	201
149	673
149	256
149	415
149	737
149	754
150	34
150	144
150	462
150	36
151	281
151	559
151	209
151	839
152	311
152	854
152	891
152	571
153	989
153	295
153	837
153	852
153	59
153	444
154	636
154	109
154	336
154	90
154	853
154	226
154	176
154	981
154	272
154	373
154	14
155	751
155	547
155	219
155	55
155	398
156	648
156	262
156	953
156	43
157	116
157	585
157	368
157	345
157	14
158	544
158	77
158	603
158	488
158	568
158	586
158	157
159	432
159	108
159	713
159	773
159	274
159	839
159	923
160	820
160	727
160	472
160	191
161	480
161	122
161	925
161	231
161	166
161	4
161	420
161	548
161	747
162	815
162	866
162	410
163	828
163	383
164	516
164	386
165	282
165	137
165	357
165	912
165	786
165	678
165	119
166	581
166	727
166	362
166	802
166	658
166	786
166	812
167	458
167	595
167	418
167	573
167	678
168	321
168	400
168	859
168	84
168	74
169	288
169	554
169	467
169	722
169	87
169	366
169	837
169	568
170	650
170	421
170	284
170	565
170	753
170	761
171	420
171	154
171	51
171	115
171	719
171	918
171	22
172	828
172	697
172	360
172	157
172	689
172	460
172	516
173	707
173	337
173	814
173	474
173	902
173	881
173	347
173	618
174	980
174	121
174	628
174	229
174	215
174	104
174	315
174	581
174	903
174	219
175	198
175	845
175	88
175	267
175	939
175	15
175	365
175	81
176	24
176	351
176	531
177	439
177	115
177	871
177	735
178	353
178	28
179	860
179	320
179	998
179	315
179	314
179	906
179	509
179	24
179	354
180	132
180	944
181	638
181	668
182	50
182	724
182	96
182	582
182	202
182	521
183	417
183	460
183	299
184	578
185	199
185	547
185	482
185	861
185	175
185	480
185	200
185	624
185	361
185	311
185	719
186	482
187	654
187	809
187	113
187	419
187	356
187	746
187	410
187	885
187	639
187	401
187	315
188	885
188	589
188	235
188	845
188	269
188	331
188	650
188	856
189	967
189	995
189	836
189	282
189	922
189	963
189	124
189	317
190	588
190	913
190	320
190	264
190	448
191	985
191	143
191	108
191	151
192	223
193	328
195	15
195	704
195	213
195	869
195	856
195	657
195	845
195	879
196	969
196	438
196	763
196	602
197	953
197	45
197	503
198	13
198	67
198	189
198	539
198	307
198	769
198	706
198	741
199	867
199	291
200	823
200	388
200	22
200	548
201	127
201	616
201	566
201	927
202	558
202	197
202	653
202	503
203	645
203	338
203	440
204	56
204	719
204	576
204	876
204	336
204	199
204	462
204	405
204	59
205	94
205	217
205	721
205	618
205	814
205	965
206	242
206	964
206	288
206	550
206	240
206	187
206	659
206	936
206	342
207	896
208	417
208	822
208	734
208	487
208	802
208	454
208	852
208	770
208	35
209	449
209	982
209	686
209	963
209	343
209	99
210	413
210	63
210	386
210	581
211	850
211	349
212	590
212	726
212	636
212	936
212	831
212	565
212	507
212	363
212	846
212	108
212	331
212	889
212	666
213	883
213	974
213	355
213	304
213	359
213	329
213	836
213	372
214	965
214	844
214	126
214	569
214	508
214	218
214	433
215	115
215	495
215	278
215	706
215	999
216	28
